tic_id,period,duration,depth,t0,bls_power,label
166550568,7.805681735120625,0.1,0.04313074144789635,1314.6311238974897,0.7266846682596861,0
166550568,7.805681735120625,0.1,0.04313074144789635,1314.6311238974897,0.7266846682596861,0
166550568,7.805681735120625,0.1,0.04313074144789635,1314.6311238974897,0.7266846682596861,0
166550568,7.805681735120625,0.1,0.04313074144789635,1314.6311238974897,0.7266846682596861,0
166550568,7.805681735120625,0.1,0.04313074144789635,1314.6311238974897,0.7266846682596861,0
167527244,0.6367351272339893,0.08,0.013728157349289555,1310.8113877220828,0.64071032395726,0
167527244,0.6367351272339893,0.08,0.013728157349289555,1310.8113877220828,0.64071032395726,0
167527244,0.6367351272339893,0.08,0.013728157349289555,1310.8113877220828,0.64071032395726,0
167527244,0.6367351272339893,0.08,0.013728157349289555,1310.8113877220828,0.64071032395726,0
167527244,0.6367351272339893,0.08,0.013728157349289555,1310.8113877220828,0.64071032395726,0
167691903,0.4072341584074331,0.02,0.006611294596109599,1310.9036145082393,0.20311759874864707,0
167691903,0.4072341584074331,0.02,0.006611294596109599,1310.9036145082393,0.20311759874864707,0
167691903,0.4072341584074331,0.02,0.006611294596109599,1310.9036145082393,0.20311759874864707,0
167691903,0.4072341584074331,0.02,0.006611294596109599,1310.9036145082393,0.20311759874864707,0
167691903,0.4072341584074331,0.02,0.006611294596109599,1310.9036145082393,0.20311759874864707,0
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,1
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,1
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,1
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,0
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,0
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,0
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,0
177282821,7.78156490592638,0.06,0.006710293862205087,1317.2905681093991,0.07626104305162622,0
181576949,15.409732804075345,0.08,0.003337867709672413,1314.855428691381,0.035691991519380774,0
181576949,15.409732804075345,0.08,0.003337867709672413,1314.855428691381,0.035691991519380774,0
181576949,15.409732804075345,0.08,0.003337867709672413,1314.855428691381,0.035691991519380774,0
181576949,15.409732804075345,0.08,0.003337867709672413,1314.855428691381,0.035691991519380774,0
181576949,15.409732804075345,0.08,0.003337867709672413,1314.855428691381,0.035691991519380774,0
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,1
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,1
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,1
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,0
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,0
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,0
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,0
167754523,0.4807886734561567,0.1,0.00369248178519192,1310.7513796354672,0.21330718162641765,0
183306127,2.952044704312831,0.06,0.0009342437524619235,1312.7382602704567,0.01720308249310832,0
183306127,2.952044704312831,0.06,0.0009342437524619235,1312.7382602704567,0.01720308249310832,0
183306127,2.952044704312831,0.06,0.0009342437524619235,1312.7382602704567,0.01720308249310832,0
183306127,2.952044704312831,0.06,0.0009342437524619235,1312.7382602704567,0.01720308249310832,0
183306127,2.952044704312831,0.06,0.0009342437524619235,1312.7382602704567,0.01720308249310832,0
1851563,4.27768348964428,0.1,0.003186228052711217,1313.5698830311887,0.0655082221479912,0
1851563,4.27768348964428,0.1,0.003186228052711217,1313.5698830311887,0.0655082221479912,0
1851563,4.27768348964428,0.1,0.003186228052711217,1313.5698830311887,0.0655082221479912,0
1851563,4.27768348964428,0.1,0.003186228052711217,1313.5698830311887,0.0655082221479912,0
1851563,4.27768348964428,0.1,0.003186228052711217,1313.5698830311887,0.0655082221479912,0
220370211,7.501496790674122,0.06,0.026644686790294508,1314.7188317899356,0.34794188444735846,0
220370211,7.501496790674122,0.06,0.026644686790294508,1314.7188317899356,0.34794188444735846,0
220370211,7.501496790674122,0.06,0.026644686790294508,1314.7188317899356,0.34794188444735846,0
220370211,7.501496790674122,0.06,0.026644686790294508,1314.7188317899356,0.34794188444735846,0
220370211,7.501496790674122,0.06,0.026644686790294508,1314.7188317899356,0.34794188444735846,0
211254719,0.6121717485666107,0.1,0.018468048941629824,1310.7097898844481,0.9712316424547638,0
211254719,0.6121717485666107,0.1,0.018468048941629824,1310.7097898844481,0.9712316424547638,0
211254719,0.6121717485666107,0.1,0.018468048941629824,1310.7097898844481,0.9712316424547638,0
211254719,0.6121717485666107,0.1,0.018468048941629824,1310.7097898844481,0.9712316424547638,0
211254719,0.6121717485666107,0.1,0.018468048941629824,1310.7097898844481,0.9712316424547638,0
2018191215100,4.89538389171109,0.08,0.001615004588463212,1313.6478349612955,0.02978086638122532,0
2018191215100,4.89538389171109,0.08,0.001615004588463212,1313.6478349612955,0.02978086638122532,0
2018191215100,4.89538389171109,0.08,0.001615004588463212,1313.6478349612955,0.02978086638122532,0
2018191215100,4.89538389171109,0.08,0.001615004588463212,1313.6478349612955,0.02978086638122532,0
2018191215100,4.89538389171109,0.08,0.001615004588463212,1313.6478349612955,0.02978086638122532,0
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,1
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,1
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,1
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,0
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,0
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,0
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,0
220408525,12.024732738521784,0.02,0.011434427237100739,1316.0217865051436,0.06153179192522501,0
230953115,10.033648742725822,0.1,0.005699143683152833,1312.744954911759,0.08330822154178294,0
230953115,10.033648742725822,0.1,0.005699143683152833,1312.744954911759,0.08330822154178294,0
230953115,10.033648742725822,0.1,0.005699143683152833,1312.744954911759,0.08330822154178294,0
230953115,10.033648742725822,0.1,0.005699143683152833,1312.744954911759,0.08330822154178294,0
230953115,10.033648742725822,0.1,0.005699143683152833,1312.744954911759,0.08330822154178294,0
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,1
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,1
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,1
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,0
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,0
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,0
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,0
220431435,24.377617108176413,0.1,0.0013566571017350811,1311.995624635081,0.016221403180995516,0
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,1
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,1
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,1
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,0
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,0
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,0
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,0
220476607,1.829910009724733,0.08,0.03771478353162792,1310.7574356882694,1.1174315053876993,0
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,1
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,1
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,1
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,0
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,0
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,0
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,0
238192896,1.1158366407420346,0.08,0.00048438311326943107,1311.4572665226149,0.017709671463643734,0
230954760,0.8112728243311459,0.1,0.02182022084068622,1310.851052987942,1.0157328291151713,0
230954760,0.8112728243311459,0.1,0.02182022084068622,1310.851052987942,1.0157328291151713,0
230954760,0.8112728243311459,0.1,0.02182022084068622,1310.851052987942,1.0157328291151713,0
230954760,0.8112728243311459,0.1,0.02182022084068622,1310.851052987942,1.0157328291151713,0
230954760,0.8112728243311459,0.1,0.02182022084068622,1310.851052987942,1.0157328291151713,0
25116423,6.271517573260488,0.1,0.07140626973173311,1311.4606569506857,1.342638202428824,0
25116423,6.271517573260488,0.1,0.07140626973173311,1311.4606569506857,1.342638202428824,0
25116423,6.271517573260488,0.1,0.07140626973173311,1311.4606569506857,1.342638202428824,0
25116423,6.271517573260488,0.1,0.07140626973173311,1311.4606569506857,1.342638202428824,0
25116423,6.271517573260488,0.1,0.07140626973173311,1311.4606569506857,1.342638202428824,0
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,1
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,1
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,1
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,0
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,0
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,0
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,0
231725008,10.813297185130901,0.02,0.0013784741943054617,1310.7630469164503,0.009029575626630057,0
238817606,4.3771482584691475,0.06,0.03577547250564234,1311.2879482280962,0.572026364423773,0
238817606,4.3771482584691475,0.06,0.03577547250564234,1311.2879482280962,0.572026364423773,0
238817606,4.3771482584691475,0.06,0.03577547250564234,1311.2879482280962,0.572026364423773,0
238817606,4.3771482584691475,0.06,0.03577547250564234,1311.2879482280962,0.572026364423773,0
238817606,4.3771482584691475,0.06,0.03577547250564234,1311.2879482280962,0.572026364423773,0
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,1
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,1
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,1
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,0
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,0
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,0
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,0
260267665,1.4324998742691701,0.1,0.0009637866925231686,1311.6510839727277,0.03354585068881165,0
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,1
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,1
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,1
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,0
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,0
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,0
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,0
257719469,23.35958356414963,0.1,0.0022576482363534604,1315.493468393059,0.01912240314778775,0
260244471,0.49250610335518513,0.02,0.006256138647374011,1310.7012331787535,0.17401132207948325,0
260244471,0.49250610335518513,0.02,0.006256138647374011,1310.7012331787535,0.17401132207948325,0
260244471,0.49250610335518513,0.02,0.006256138647374011,1310.7012331787535,0.17401132207948325,0
260244471,0.49250610335518513,0.02,0.006256138647374011,1310.7012331787535,0.17401132207948325,0
260244471,0.49250610335518513,0.02,0.006256138647374011,1310.7012331787535,0.17401132207948325,0
260268711,0.9810589212158505,0.1,0.06630638340905287,1311.3008862330382,2.8311893055042026,0
260268711,0.9810589212158505,0.1,0.06630638340905287,1311.3008862330382,2.8311893055042026,0
260268711,0.9810589212158505,0.1,0.06630638340905287,1311.3008862330382,2.8311893055042026,0
260268711,0.9810589212158505,0.1,0.06630638340905287,1311.3008862330382,2.8311893055042026,0
260268711,0.9810589212158505,0.1,0.06630638340905287,1311.3008862330382,2.8311893055042026,0
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,1
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,1
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,1
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,0
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,0
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,0
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,0
261337380,23.785550569358676,0.1,0.0008603173921119797,1315.0676933665584,0.007286935024736523,0
266903576,0.7422059073140214,0.06,0.0005362051396541986,1310.98864047088,0.020820523110621356,0
266903576,0.7422059073140214,0.06,0.0005362051396541986,1310.98864047088,0.020820523110621356,0
266903576,0.7422059073140214,0.06,0.0005362051396541986,1310.98864047088,0.020820523110621356,0
266903576,0.7422059073140214,0.06,0.0005362051396541986,1310.98864047088,0.020820523110621356,0
266903576,0.7422059073140214,0.06,0.0005362051396541986,1310.98864047088,0.020820523110621356,0
265336423,10.8590628838725,0.1,0.005680938122422032,1313.453946222493,0.08304209859928942,0
265336423,10.8590628838725,0.1,0.005680938122422032,1313.453946222493,0.08304209859928942,0
265336423,10.8590628838725,0.1,0.005680938122422032,1313.453946222493,0.08304209859928942,0
265336423,10.8590628838725,0.1,0.005680938122422032,1313.453946222493,0.08304209859928942,0
265336423,10.8590628838725,0.1,0.005680938122422032,1313.453946222493,0.08304209859928942,0
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,1
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,1
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,1
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,0
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,0
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,0
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,0
267044642,16.108266589365908,0.04,0.0014527154957469069,1315.7966048559406,0.011047561014420736,0
270554477,1.8181860757527348,0.1,0.003738258210667472,1311.5071905265077,0.12207609419104276,0
270554477,1.8181860757527348,0.1,0.003738258210667472,1311.5071905265077,0.12207609419104276,0
270554477,1.8181860757527348,0.1,0.003738258210667472,1311.5071905265077,0.12207609419104276,0
270554477,1.8181860757527348,0.1,0.003738258210667472,1311.5071905265077,0.12207609419104276,0
270554477,1.8181860757527348,0.1,0.003738258210667472,1311.5071905265077,0.12207609419104276,0
272285817,4.144776348875646,0.1,0.07262597692550565,1313.6207871800718,1.6098562613116085,0
272285817,4.144776348875646,0.1,0.07262597692550565,1313.6207871800718,1.6098562613116085,0
272285817,4.144776348875646,0.1,0.07262597692550565,1313.6207871800718,1.6098562613116085,0
272285817,4.144776348875646,0.1,0.07262597692550565,1313.6207871800718,1.6098562613116085,0
272285817,4.144776348875646,0.1,0.07262597692550565,1313.6207871800718,1.6098562613116085,0
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,1
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,1
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,1
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,0
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,0
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,0
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,0
277911545,13.843812047254785,0.1,0.0010943783405077507,1324.2487608995036,0.013085364217104567,0
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,1
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,1
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,1
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,0
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,0
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,0
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,0
278658315,21.41653792926894,0.1,0.0010676441821738242,1311.023735385032,0.0127657067587206,0
279950870,14.43113871440896,0.02,0.007975114923115905,1310.9982301868279,0.04291628271827197,0
279950870,14.43113871440896,0.02,0.007975114923115905,1310.9982301868279,0.04291628271827197,0
279950870,14.43113871440896,0.02,0.007975114923115905,1310.9982301868279,0.04291628271827197,0
279950870,14.43113871440896,0.02,0.007975114923115905,1310.9982301868279,0.04291628271827197,0
279950870,14.43113871440896,0.02,0.007975114923115905,1310.9982301868279,0.04291628271827197,0
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,1
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,1
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,1
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,0
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,0
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,0
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,0
290542693,4.181353919888417,0.1,0.0009056554272176985,1312.3145355804422,0.020075118047537376,0
290359513,1.6832530774388843,0.04,0.002422331384453546,1311.003546659265,0.051354660871670996,0
290359513,1.6832530774388843,0.04,0.002422331384453546,1311.003546659265,0.051354660871670996,0
290359513,1.6832530774388843,0.04,0.002422331384453546,1311.003546659265,0.051354660871670996,0
290359513,1.6832530774388843,0.04,0.002422331384453546,1311.003546659265,0.051354660871670996,0
290359513,1.6832530774388843,0.04,0.002422331384453546,1311.003546659265,0.051354660871670996,0
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,1
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,1
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,1
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,0
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,0
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,0
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,0
293223210,14.106977845872672,0.06,0.004539625296858837,1310.5815391131655,0.04748139485030932,0
293525326,14.041419810438256,0.1,0.004999563301963043,1310.6868681399012,0.07087181331633019,1
293525326,14.041419810438256,0.1,0.004999563301963043,1310.6868681399012,0.07087181331633019,1
293525326,14.041419810438256,0.1,0.004999563301963043,1310.6868681399012,0.07087181331633019,1
293525326,14.041419810438256,0.1,0.004999563301963043,1310.6868681399012,0.07087181331633019,0
